営業担当,取扱会社種別,仕事番号,取扱事業所名,事業種別,顧客名,契約形態,募集人数,就業先名称,就業先住所,就業先備考,発注拠点数,発注人数,取引継続期間,売上見込額,利益率,特別事項,発注業務,発注業務詳細,対策内容,請求単価①,請求単位①,利益率①,請求情報①備考,請求単価②,請求単位②,利益率②,請求情報②備考,請求単価③,請求単位③,利益率③,請求情報③備考,雇用保険加入,社会保険加入,支払単価①,支払単位①,交通費①,交通費支払単位①,支払情報①備考,雇用保険加入②,社会保険加入②,支払単価②,支払単位②,交通費②,交通費支払単位②,支払情報②備考,雇用保険加入③,社会保険加入③,支払単価③,支払単位③,交通費③,交通費支払単位③,支払情報③備考,予定期間,終了予定日,期間備考,休日[月],休日[火],休日[水],休日[木],休日[金],休日[土],休日[日],休日[祝],休日[シフト],長期休暇[ゴールデンウィーク],長期休暇[年末年始],長期休暇[お盆休み],休日備考,勤務時間①,実働時間①,休憩時間①,残業(時間/月),勤務時間備考,勤務時間②,実働時間②,休憩時間②,勤務時間③,実働時間③,休憩時間③,最寄り駅,駅からの所要時間,最寄りバス停,バス停からの所要時間,車通勤（可能）,交通通勤備考,駐車場,作成ステータス,求人取り下げの理由,求人掲載サイト,起算日,資格要件,資格名,経験要件,経験内容,性別要件,年齢要件,制服支給の有無,支給物,自身で準備するもの,服装,その他髪色,職場の雰囲気・備考,男女比,年齢比率,紹介後,直接雇用切替時期,月収例（下限）,月収例（上限）,年収例（下限）,年収例（上限）,昇給・賞与等・待遇,休日・休暇,その他
穂束 和美,HC,hc-0363,本社 営業企画部,民間事業,旭国際テクネイオン,一般派遣,1,旭国際テクネイオン株式会社/購買事務,北九州市門司区新門司北1-3-8,,,,,,,,購買事務（男性）,"""各部署より発注依頼が届き、発注先に合わせメールにて手続きをしていただきます。
納期確認等もあります。月末は集計、請求書作成もお願いします。
エクセルを使用しますがデータの入替くらいのため基本操作ができる程度で構いません。
関数は足し算、引き算程度です。

※始業前の8：15からラジオ体操をしますので参加をお願いします。その後、朝礼となります。

",喫煙室あり(屋外),1600,時給,16,入職2ヵ月間,1700,時給,18,入職3ヵ月以降,,,,,有,有,1150円→3ヵ月目より1180円,時給,,,月の途中の入退職月は交通費227円/日で計算,,,,,,,,,,,,,,,長期,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,※お盆休みはありませんが、用事のある方は有給等でお休みされています。,8：30～17：15,7時間,45分,なし,残業は基本ありません。月末月初、締めに間に合わないときくらい,,,,,,,,,,,可,車以外の通勤方法なし（バイク・自転車不可）,あり（無料）,再発注,,,2023/05/01,不問,,歓迎,事務経験,男性,50歳まで,あり（自己負担無し）,事務服,ブラウスかカットソー,,,"弊社スタッフも含め長く就業しておりますので年齢も40～50代の方が多い職場です。
残業はほぼありませんので子育て中の方は働きやすい職場です。
",,,,,,,,,,,
穂束 和美,PA,pa-1199,本社 営業企画部,民間事業,昌加自動車工業,紹介予定派遣,1,昌加自動車工業有限会社,福岡県北九州市小倉北区赤坂海岸5番20号,,,,,,,,総務・経理事務,"＜総務事務＞
・社員の社会保険、雇用保険の加入、喪失手続き
　※年１～2件程度のため経験がなくてもネット等で記入方法の確認ができます。
・事務用品や定期的に発注する部品発注作業
・宅急便の受領（検品は現場が行います）
・年末調整
・事故車が修理に着たら現場で写真を撮るのでそのデータを取引先と保険会社にメール送信する。

＜経理事務＞
・仕訳作業・ソフト（大蔵大臣）にデータ入力
・振込された企業名と金額の確認
・支払いリスト作成（請求書作成後それを元にリスト作成）
・給与計算（30名程度）
・貸借対照表・損益計算書作成

",喫煙室あり(屋外),1800,時給,18,,,,,,,,,,有,有,1200,時給,5000,月額,,,,,,,,,,,,,,,,長期,,2ヶ月目もしくは4ヶ月目、6ヶ月目で直雇用となります。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,水・土曜日は出勤。他平日1日休み,9：00-17：00,7時間,1時間,なし,,,,,,,,,,,,可,,あり（無料）,再発注,,,2023/05/01,歓迎,簿記2か3級（あれば）,歓迎,経理経験。なければ資格があれば紹介可,女性,40-50代,あり（自己負担無し）,ブラウス・スカート・ベストもしくはジャケット,,,,"退職者の入れ替えですが、退職する方も契約社員として就業予定あり。
",,,,,,,,,,,
穂束 和美,HC,yamat-0012,本社 営業企画部,民間事業,高田工業所,一般派遣,1,【広域山口】株式会社高田工業所（藤曲）/施工管理補助,山口県宇部市藤曲2575,,,,,,,,【広域長期】施工管理補助業務,"宇部興産構内にて設備の施工管理業務の補助作業
・修理業者と打ち合わせや御見積書作成等をしていただきます。経験の浅い方は打ち合わせしている方に同行し業務の　
　教育を受けながら実践してもらいます。",喫煙室あり(屋外),2800,時給,18,,,,,,,,,,有,有,1850,時給,10000,月額,交通費は弊社規定（片道15Kｍ未満は5000円：20Ｋｍまでは7000円：20Ｋｍ以上10000円）,,,,,,,,,,,,,,,長期,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,8：00～16：45,8時間,45分,0-45時間,実質休憩は60分間あります。残業は定期修理時期以外は基本ありません。,,,,,,,,,,,可,,あり（無料）,再発注,,,2023/05/01,必須,最低車の免許：それ以外で工業系資格あれば尚可,必須,多少でも施工管理業務の経験者。,不問,なし,あり（自己負担無し）,作業服上下・ヘルメット・,安全靴,,,"・女性もこの業務で活躍しています。工業高校卒の方歓迎！
・定期修理が2022年5～6月、8月～9月にあります。この間は繁忙期のため残業が多く発生します。この時期以外は基本残業はありません。

＜ご紹介できるタイプ＞
　※工業高校、もしくは大学の機械科卒業　必須。
　※年齢が若く素直な方でこの業務に興味のある方。
　※年齢は高い（60歳OK)が経験のある方。
　※多少なりともメンタルが強い方。
　※日常的な会話、コミュニケーションが取れる方。（普通の方）
　※パソコンスキル（エクセル）のある方。
　※最低、普通運転免許資格保持者(工業系の学校で取得できる溶接、玉掛、クレーンなどあれば尚可）",,,,,,,,,,,
穂束 和美,HC,hc-0173,本社 営業企画部,民間事業,安川マニュファクチャリング,一般派遣,1,安川マニュファクチャリング株式会社　行橋/電子機器製造（日勤）,福岡県行橋市西宮市2-13-1,,,,,,,,電子機器製造　(日勤),"部品組付け・機械オペレータ業務（男女不問）
　①電子機器製造に伴う部品組付け作業（ライン作業）
　　部品を5.6個付け次の作業者に回し、次の作業者も担当する部品を5.6個組付けし、5～6名で完成。
　　ラインの最終作業者は完成した製品をダンボールに梱包する作業。

　②機械オペレータ業務
　　電子部品を機械にセットしてもらいます。ロボットが作業を行い完成した製品を梱包する作業です。
立ち仕事で細かな作業が多いです。

　※配属は①もしくは②の作業となります。

＜CSを書くとき＞
①名前は氏名とフリガナ必須
②作業服のサイズ（上下、帽子、靴、血液型）
男性の場合はSML/女性の場合は号数
③女性の帽子サイズはSかLのみ
が必要です",喫煙室あり(屋外),1800,時給,16,,,,,,,,,,有,有,1220,時給,5000,月額,,,,,,,,,,,,,,,,長期,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,8：30-17：00,7時間45分,45分,20時間,繁忙期は残業、最長2時間。土曜、祝日の休日出勤もあります。,,,,,,,行橋駅,徒歩10分,,,可,駐車場：3000円（駐車場は工場周辺にある月極駐車場を案内し、個人で契約。(直雇用の方も同様)）　自転車・バイク可        ,あり（有料),再発注,,,2023/05/01,不問,,不問,,不問,40代まで,あり（自己負担無し）,作業服上下・作業帽・安全靴,,明るい髪形や髭などNG.身だしなみには厳しい,,"
・冷暖房完備の綺麗な職場。
・貴金属を付けての業務は禁止されています。
・結婚指輪はOKですが、ネックレスやピアス、ファッションリングは不可。
・弊社スタッフも多数就業中で、男女ともに2交替勤務者がいます。",,,,,,,,,,,
穂束 和美,HC,hc-0041,本社 営業企画部,民間事業,PLASTICOMNIUM,一般派遣,3,PLASTIC OMNIUM株式会社/製造作業（2交替）,福岡県北九州市小倉南区朽網3914-46,,,,,,,,自動車部品（ガソリンタンク）の製造作業,"自動車のガソリンタンク製造に伴う諸作業
①成型機でガソリンタンクが製造され、そのタンクに部品を取付ける機械のオペレータ作業
②完成品を出荷口まで台車で運搬する作業
③検査作業
作業内容は複雑ではありませんが作業内容を選択することはできません。",喫煙室あり(屋外),1700,時給,16,,,,,,,,,,有,有,1200,時給,5000,月額,,,,,,,,,,,,,,,,長期,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,8：30～17：35,8時間,65分,なし,,20：30～5：35,8時間,65分,,,,,,,,可,,あり（無料）,再発注,,,2023/05/01,不問,,不問,,不問,45歳くらいまで,あり（自己負担無し）,作業服上下・作業帽,スニーカータイプの安全靴,,,"本社はフランスで海外から出張で来られている外国人もいます。
弊社スタッフも複数名稼働しています。
夏はスポットクーラーがありますが暑い職場です。
男女・外国人スタッフも活躍しています。
※長期就業（1年以上）した方で希望すれば正社員登用あり
※休憩ルーム有（お昼外に買いに出たり、食べに行っても良い）
※制服通勤も可能です。",,,,,,,,,,,
穂束 和美,HC,hc-0369,本社 営業企画部,民間事業,ヴァレオ・ジャパン,一般派遣,1,株式会社ヴァレオジャパン（新浜町）/組付け（2交替）,福岡県京都郡苅田町新浜町9-19番地,,,,,,,,部品組付け（2交替）,"自動車内部に取り付けるファンの製造作業。
移動しながら小物部品を電動ドライバーで組付けていく。
※一つの作業を確実に覚えてもらったら他の作業を覚えてもらい、
一人の作業者が色んな作業ができるようになってもらいます。
モクモクとお仕事をすることができます。",喫煙室あり(屋外),1900,時給,18,スキルが上がると半年後に50円UP、1年後に100円UP,,,,,,,,,有,有,1300,時給,5000,月額,,,,,,,,,,,,,,,,長期,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,祝日は通常出勤です(年3回の大型連休があります。10日程度）,8：00～17：00,8時間,1時間,20時間,,20：00～5：00,8時間,1時間,,,,,,,,可,,あり（無料）,再発注,,,2023/05/01,不問,,不問,,男性,45歳くらいまで,あり（自己負担無し）,作業服上下・作業帽,スニーカータイプの安全靴,,,"20代30代の方が活躍しています職場です。（外国人も活躍しています）40代の方は体力的にキツイと思いますが希望者がいましたらご紹介いたします。
担当の方もとても丁寧に対応してくださるため稼働する方は長く就業しています。
空調なし。比較的新しめのキレイな工場です（倉庫を向上として使用）。
休憩ルーム、仕出し弁当あり（1食400円程度）

※半年に1度昇給あり：2回まで（評価制。20円ずつ上がり、MAXで1340円）
※1年以上就業した方で希望すれば正社員登用があります。",,,,,,,,,,,
穂束 和美,PA,pa-0615,本社 営業企画部,民間事業,TGロジスティクス,一般派遣,1,TGロジスティクス株式会社/組立,福岡県北九州市八幡東区前田北洞岡（きたきくおか）1-2　ＴＧロジステックス㈱,,,,,,,,自動車部品の加工・検査作業,"自動車のエアバック、ハンドルの組立（軽量物）。
　単純作業のためすぐに作業ができるようになります。
　作業はライン作業ではないため自分の持ち場とペースで作業ができます。",喫煙室あり(屋外),1900,時給,17,,,,,,,,,,有,有,1300,時給,5000,月額,,,,,,,,,,,,,,,,長期,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,6：25～15：05,7.75時間,40分,20時間,,17：00～1：40,7.75時間,40分,,,,八幡駅,車で10分,,,可,,あり（無料）,再発注,,,2023/05/01,不問,,不問,,不問,なし,あり（自己負担無し）,作業着・作業帽,Ｇパン・安全靴（ＪＩＳ規格品）,,,"・若手、年配の方、男女ともに活躍しています。
・日本製鉄構内に工場があるため入職時に日本製鉄の教育を受けていいただきます。
・入構証は日本製鉄が発行し守衛室前を通過する際必要で紛失しないよう管理。",,,,,,,,,,,
穂束 和美,HC,hc-0174（0173の2交替ver）,本社 営業企画部,民間事業,安川マニュファクチャリング,一般派遣,1,安川マニュファクチャリング株式会社　行橋/電子機器製造（2交替）,福岡県行橋市西宮市2-13-1,,,,,,,,電子機器製造業務（2交替・夜勤専属も可）,"3/29オーダー内容
　※下記業務の日勤（男女）のみもしくは２交替（男女）

（1）電子機器の製造作業（女性）
　　①電子基板に小型電子部品を5.6個付けて次の方に回す。
　　②作業で使用する部品を取り揃えて（ピッキング）現場に回す。
　　③液晶画面を見て小型部品の取り付け。
　　④製品をダンボールに梱包する。
　　➄製品の検査
　　∟①～④作業で空いている所に配属される。製品はすべて小型の軽量物。
　　
　　※番号単位で作業場は分担されているので単純作業となります。

（2）機械オペレータ・半田付けやその他作業（男女不問）
　　  完成品は片手で持てるサイズです。
　　①.電子機器を製造するための機械オペレータ業務
　　　 機械操作は未経験でも対応できます。
　　②.基盤に電子部品を固定するため半田付けする作業
　　∟①・②の作業後、完成品を箱詰めします。

　　※番号単位で作業場は分担されているので単純作業となります。",禁煙(屋内全面),1800,時給,16,日勤時給,1900,時給,16,夜勤時給,,,,,有,有,1220,時給,5000,月額,日勤時給,有,有,1270,時給,5000,月額,夜勤時給,,,,,,,,長期,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,8：30～17：00,7.75時間,45分,20-40時間,,17：15～1：45,7.75時間,45分,,,,行橋駅,徒歩10分,,,可,駐車場：3000円（駐車場は工場周辺にある月極駐車場を案内し、個人で契約。(直雇用の方も同様)）　自転車・バイク可        ,あり（有料),再発注,,,2023/05/01,不問,,不問,,不問,50歳まで,あり（自己負担無し）,作業服上下・作業帽・安全靴,明るい髪形や髭などNG.身だしなみには厳しい,,,"・冷暖房完備の綺麗な職場。
・貴金属を付けての業務は禁止されています。
・結婚指輪はOKですが、ネックレスやピアス、ファッションリングは不可。
・弊社スタッフも多数就業中で、男女ともに2交替勤務者がいます。",,,,,,,,,,,
穂束 和美,HC,hc-0264,本社 営業企画部,民間事業,フォルシア・ニッパツ九州,一般派遣,1,フォルシア株式会社/シート製造,福岡県京都郡苅田町新浜町9-9,,,,,,,,自動車シートの製造に伴う諸作業,"自動車シートの製造に伴うピッキング、台車運搬、組付け、完成品検査のいずれかの業務を担当。
配属はスタッフのスキルや空き状況により決定。

■8/2追記
ピッキングと運搬作業をメインに募集する（ターゲット：40代前後男女/女性優遇）
ピッキング：台車を持って部品棚まで移動し、ランプが点いた箇所の部品を取る。
　　　　　　取ったら消灯ボタンを押し、次に点灯した部品を取る、のくり返し。
運搬：ライン作業場まで運搬する。
※車種によってピッキングする部品は異なるが、生産リストがプログラミングされているため、迷ったり間違える心配なし。",喫煙室あり(屋外),1930,時給,16,入社祝金1ヵ月目(月末在籍)5万、2ヵ月目(月末在籍)5万円：計10万円支給,,,,,,,,,有,有,1300,時給,6600,月額,"※小倉北区から通勤の方、上限10,000円まで払います（他エリア要相談）。",,,,,,,,,,,,,,,長期,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,繁忙期は土曜日出勤が月3回程度ある,8：00～17：00,8時間,1時間,10時間,休憩内訳…10:00～(10分)、12:15～or12:30～(45分間)、15:00～(10分)＝ 計65分間　休憩時間は60分で計算する　※現在は残業少なめ,20：00-5：00,8時間,1時間,,,,苅田駅,車で12分・自転車で30分,,,可,通勤方法は車、自転車可。バイク不可。,あり（無料）,再発注,,,2023/05/01,不問,,不問,,不問,45歳まで,なし,ポロシャツ・Gパン・安全靴,,,金髪ＯＫ,"夏場はスポットクーラーや扇風機があり作業中に水分補給ができます。
※入社お祝金が合計10万円支給されます
（支給条件：入職した月の月末に在籍していれば5万円、翌月末に在籍していればさらに5万円の支給。）
※安全靴はフォルシア指定のものがある
（料金5300円：弊社3300円負担＋スタッフ2000円負担(初回給与にて控除)）

▼11/19新情報
※1～3年を目途に、正社員登用の可能性有
※仕出し弁当注文できます。夜勤も注文OK。
（もともと400円以上するが、フォルシア一部負担で220円の格安で食べられる/給与控除）
※誕生日にはケーキ(小さめホール)のプレゼント有
※髪型・髪色・ヒゲ・メイク・ネイル自由（金髪、ピンク、長髪など）
※友達同士の応募可（カップル、夫婦不可）
※生産ストップ時など給与補償がしっかりしてる",,,,,,,,,,,
穂束 和美,PA,pa-0806,本社 営業企画部,民間事業,スカイレンタカー九州,一般派遣,1,スカイレンタカー九州株式会社/総務,北九州市小倉北区浅野2-15-45クローバージャパン1F,,,,,,,,総務,"給与計算や勤怠管理などの人事・労務関係の仕事をはじめ、
雇用契約書の作成・管理、消耗品や備品の管理・発注、オフィスの管理等
給与計算であれば社会保険・雇用保険の手続き、
年末調整、確定拠出年金、特別徴収税の対応等
来客や電話応対",喫煙室あり(敷地内),1780,時給,19,,,,,,,,,,有,有,1200,時給,,,,,,,,,,,,,,,,,,長期,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,長期休暇無　※休みに応じて年休使用可,9：00-18：00,8時間,1時間,なし,午前・午後だけなど時短勤務も相談OK,,,,,,,小倉駅,徒歩5分,,,不可,,なし,再発注,,,2023/05/01,不問,,歓迎,総務経験者歓迎、Excel操作可能な方,女性,40代まで,なし,,,オフィスカジュアル,,"２名体制で業務を行っている。　今回１名が４月末退職のための求人依頼です。
フルタイム希望だが、時短や週３日なども相談可能です。


＜コーディーメモ＞
求人は時給1200円　交通費なしで出すけど、時給1150円　交通費：500円/日　でも良いそうです",,,,,,,,,,,
穂束 和美,PA,pa-0632,本社 営業企画部,民間事業,ナカノ,紹介予定派遣,1,株式会社ナカノ,北九州市小倉北区魚町2-3-22,,,,,,,,宝石時計の販売業務　,"宝石時計の販売
金、プラチナの投資の相談
カンタンなPC入力（発注の際）※PCスキルは不要です
ディスプレイデザイン・コーディネートの提案
電池交換",喫煙室あり(敷地内),1750,時給,14,,,,,,,,,,有,有,1300,時給,実費/上限2万,月額,,,,,,,,,,,,,,,,長期,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,9：30-18：00,7時間30分,1時間,なし,,9：30～18：50,8時間20分,1時間,,,,小倉駅,徒歩5分,魚町・平和通り,徒歩２分,不可,,なし,再発注,,,2023/05/01,不問,,歓迎,販売経験,女性,50代OK,あり（自己負担無し）,,,スーツ,,"女性は制服あり、男性はスーツ着用

４月末で現在就業中のスタッフが終了となったため再発注となりました。女性希望です。
家族経営でスタッフも４０代以上６０代のため、若い方は少しなじみにくい傾向にあります。",,,正社員,3ヶ月,"200,000円","250,000円",300万円,350万円,"各種保険加入・賞与年2回（実績による）、交通費別途支給（上限20,000円）",月6-7日,
穂束 和美,PA,pa-1249,本社 営業企画部,民間事業,ゼンリン,一般派遣,6,㈱ゼンリン （1年間限定システムチェック作業）,北九州市戸畑区中原新町3番1号,,,,,,,,システム移行に伴う整備システムの動作確認作業,"オープニングスタッフの募集です
Windows11へのマイグレーション（システム移行）に伴い、地図データ整備システムが正しく以降されているか、正しく動作するかの確認作業を行ていただきます。
イメージとして
・Windows10のシステムとWindows11のシステムを作動し、比較確認する（2画面使用）
・結果をエクセルシートに入力　項目ごとにOK/NGなど選択する",喫煙室あり(敷地内),1670,時給,0,OP,1770,時給,0,リーダー,,,,,有,有,1170,時給,,,OP,有,有,1210,時給,,,,,,,,,,,期間限定,2024/06/30,2023/7/1-2024/6/30（1年間）作業が早く終わった場合1年未満で終了することもある。3か月更新,,,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,9：00-17：30,7時間30分,1時間,なし,,,,,,,,九州工業大学前,徒歩3分,,,可,５０００円,あり（有料),新規作成,,,2023/05/01,歓迎,ゼンリン地図整備作業経験者,歓迎,"PC操作に苦手意識の無い方歓迎！！
※PC基本知識があれば、入社後手厚く研修します",不問,40代まで,なし,,,オフィスカジュアル,,"◆電話応対・来客応対一切なし
◆PCの苦手意識がなければOK
◆コツコツ・モクモクとした作業が好きな方にオススメ
◆充実した研修内容で理解を深めてから業務開始
◆分からないときも親切に教えていただける環境
◆最初はみんな未経験からスタート
◆男性30％女性70％◆20代～50代の幅広い年齢の男女活躍中
◆空調設備完備のきれいなオフィス
◆社員食堂あり◆売店あり◆近くにコンビニあり
◆希望休取りやすい◆日勤帯のお仕事◆服装自由

※本業務に関してはマウス・キーボード操作が出来れば問題ない程度です。
★駐車場は提携先があるが、常に空いているわけではなくキャンセル待ちになります

６名募集のうち１名をリーダー選出し、スタッフからの質問など取り纏めたり、社員の方からの指示をスタッフへ卸す業務をお願いします。
職場見学は５月下旬以降になります。",,,,,,,,,,,
穂束 和美,PA,pa-0702,本社 営業企画部,民間事業,ゼンリン,一般派遣,1,㈱ゼンリン/地図データ入力,北九州市戸畑区中原新町3番1号,,,,,,,,地図データベースの整備業務,"【地図データベースの整備業務】地図情報データの修正・編集・加工、データチェック
2台のPCを使用して地図データを照合し、専用システムへ黙々と入力していく作業",喫煙室あり(敷地内),1670,時給,0,,,,,,,,,,有,有,1170,時給,,,,,,,,,,,,,,,,,,長期,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,9：00-17：30,7時間30分,1時間,なし,,,,,,,,九州工業大学前,徒歩3分,,,可,５０００円,あり（有料),再発注,,,2023/05/01,歓迎,ゼンリン地図整備作業経験者,歓迎,"PC操作に苦手意識の無い方歓迎！！
※PC基本知識があれば、入社後手厚く研修します",不問,40代まで,,,,オフィスカジュアル,,"◆電話応対・来客応対一切なし
◆PCの苦手意識がなければOK
◆コツコツ・モクモクとした作業が好きな方にオススメ
◆充実した研修内容で理解を深めてから業務開始
◆分からないときも親切に教えていただける環境
◆最初はみんな未経験からスタート
◆男性30％女性70％◆20代～50代の幅広い年齢の男女活躍中
◆空調設備完備のきれいなオフィス
◆社員食堂あり◆売店あり◆近くにコンビニあり
◆希望休取りやすい◆日勤帯のお仕事◆服装自由

４月から時給が１１７０円になります。
★駐車場は提携先がありますが、必ず空いているわけではなく最近はキャンセル待ちの状態です。",,,,,,,,,,,
穂束 和美,PA,pa-1246,本社 営業企画部,民間事業,NTTマーケティングアクトProCX,一般派遣,1,株式会社ＮＴＴマーケティングアクトＰｒｏＣＸ（化粧品OB）,北九州市小倉北区紺屋町12-4　大樹生命北九州ビル,,,,,,,,化粧品の商品案内及びデータ入力業務,"以前に注文いただいたお客様に新商品のご案内し受注いただくお仕事
・顧客リストによりスクリプト通りにご案内
・結果をデータ入力
※個人ノルマはございませんが目標はあります",禁煙(屋内全面),1650,時給,16,,,,,,,,,,有,有,1150,時給,,,,,,,,,,,,,,,,,,長期,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,※指定シフトに準ずる（現在は木曜・日曜日）,11：30-19：30,7時間,1時間,なし,①月曜から水曜②金曜・土曜,9：30-17：30,7時間,1時間,,,,小倉駅,徒歩15分,米町,徒歩5分,不可,,なし,新規作成,,,2023/05/01,歓迎,,歓迎,販売、コールセンター経験者、PC基本操作,不問,なし,,,,オフィスカジュアル,,,,,,,,,,,,,
穂束 和美,PA,pa-1246,本社 営業企画部,民間事業,NTTマーケティングアクトProCX,一般派遣,1,株式会社ＮＴＴマーケティングアクトＰｒｏＣＸ（化粧品OB）時短,北九州市小倉北区紺屋町12-4　大樹生命北九州ビル,,,,,,,,化粧品の商品案内及びデータ入力業務,"以前に注文いただいたお客様に新商品のご案内し受注いただくお仕事
・顧客リストによりスクリプト通りにご案内
・結果をデータ入力
※個人ノルマはございませんが目標はあります",禁煙(屋内全面),1700,時給,16,,,,,,,,,,有,有,1150,時給,,,,,,,,,,,,,,,,,,長期,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,※指定シフトに準ずる（現在は木曜・日曜日）　週3～OK,15：30～19：30,4時間,なし,なし,①月曜から水曜②金曜・土曜,9：30-13：30,4時間,なし,,,,小倉駅,徒歩15分,米町,徒歩5分,不可,,なし,新規作成,,,2023/05/01,歓迎,,歓迎,販売、コールセンター経験者、PC基本操作,不問,なし,,,,オフィスカジュアル,,"時短勤務　週３日の場合、勤務シフト②のみは不可です。
週２０時間以内の扶養内勤務の働き方も可能",,,,,,,,,,,
穂束 和美,PA,pa-1240,本社 営業企画部,民間事業,小玉商店,人材紹介,1,株式会社小玉商店（営業事務）,北九州市若松区北浜２丁目1-6,,,,,,,,業務管理課での営業事務,"業務管理課での営業事務
・鉄スクラップ等の計量/伝票仕分け
・データ入力/集計作業/計算書・納品書出力
・単価・伝票チェック
・営業資料・入力資料の作成
・取引先のと対応/問合せ対応
※将来的には
・運行管理/配車
・取引先の現地下見/配車打合せ",禁煙(屋内全面),0,月給,0,想定年収20％,,,,,,,,,有,有,0,月給,,,,,,,,,,,,,,,,,,長期,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,日祝週休2日制・会社カレンダーによる　　年間休日：110日 休日休暇形態：,8：00-17：00,8時間,1時間,40時間,,,,,,,,,,,,可,,あり（無料）,新規作成,,,2023/05/01,必須,自動車免許,必須,エクセルを用いた入力/計算/資料作成,不問,30代が望ましい,あり（自己負担無し）,作業服、安全靴,,,,"北九州で操業１００年を超える、鉄資源の回収や産業廃棄物の適正処理など、資源リサイクルの会社です。


クライアントは大卒を必須条件としていましたが、上昇志向のある方であれば大卒でなくても紹介は可能です。

他のメンバーと協力して仕事を進めることのできる方。
取引先を含む他社と積極的にコミュニケーションを取ることのできる方。
事務職ですが現場に行くこともあり作業着（鼠色の現場作業のイメージ）の着用・安全靴の使用が嫌でない方。
内勤の事務員という感じでお仕事希望のイメージをお持ちの方は難しい。
",,,,,,,,,,,
穂束 和美,PA,pa-1241,本社 営業企画部,民間事業,小玉商店,人材紹介,1,株式会社小玉商店（営業職）,北九州市若松区北浜２丁目1-6,,,,,,,,営業職,"
営業担当として、鉄スクラップ仕入れ～鉄鋼メーカーに販売まで担当・既存の取引先がメインとなり、ノルマは無
・鉄スクラップの販売や取引先への営業活動、及び入札のための調整
・鉄スクラップの取引時の立会い
・輸送手配（トラック運送の調整）
・請求書発行などの事務処理
※将来はリーダーとして活躍していただくことを期待
",禁煙(屋内全面),0,月給,0,想定年収20％,,,,,,,,,有,有,0,時給,,,,,,,,,,,,,,,,,,長期,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,日祝週休2日制・会社カレンダーによる　　年間休日：110日 休日休暇形態：,8：00-17：00,8時間,1時間,40時間,,,,,,,,,,,,可,,あり（無料）,新規作成,,,2023/05/01,必須,普通自動車運転免許・大卒以上,必須,営業経験（業種問わず）,男性,３０代.４０代が望ましい（部署内のバランスから）,あり（自己負担無し）,作業服、安全靴,,,,"北九州で操業１００年を超える、鉄資源の回収や産業廃棄物の適正処理など、資源リサイクルの会社です。

他のメンバーと協力して仕事を進めることのできる方。
入社後６か月から１年間は研修実施予定。各部署を回り、製品の品質などを見る目を養うことを目的とした研修を実施します。
経験がなくても1から知識を身に着けることが可能です。

https://www.kodama-shouten.co.jp/",,,,,,,,,,,
